Metric,Value
route__wirelength__iter:2,2414668
route__drc_errors__iter:3,8
route__wirelength__iter:3,2414593
route__drc_errors__iter:4,6
route__wirelength__iter:4,2414596
route__drc_errors__iter:5,4
route__wirelength__iter:5,2414604
route__drc_errors__iter:6,0
route__wirelength__iter:6,2414601
route__drc_errors,0
route__wirelength,2414601
route__vias,4068
route__vias__singlecut,4068
route__vias__multicut,0
design__disconnected_pin__count,237
design__critical_disconnected_pin__count,0
route__wirelength__max,9555.78
timing__unannotated_net__count__corner:nom_tt_025C_1v80,299
timing__unannotated_net_filtered__count__corner:nom_tt_025C_1v80,76
timing__unannotated_net__count__corner:nom_ss_100C_1v60,299
timing__unannotated_net_filtered__count__corner:nom_ss_100C_1v60,76
timing__unannotated_net__count__corner:nom_ff_n40C_1v95,299
timing__unannotated_net_filtered__count__corner:nom_ff_n40C_1v95,76
design__max_slew_violation__count__corner:min_tt_025C_1v80,188
design__max_fanout_violation__count__corner:min_tt_025C_1v80,0
design__max_cap_violation__count__corner:min_tt_025C_1v80,104
clock__skew__worst_hold__corner:min_tt_025C_1v80,0
clock__skew__worst_setup__corner:min_tt_025C_1v80,0
timing__hold__ws__corner:min_tt_025C_1v80,1000000043329398900000000000000000000000
timing__setup__ws__corner:min_tt_025C_1v80,1000000043329398900000000000000000000000
timing__hold__tns__corner:min_tt_025C_1v80,0
timing__setup__tns__corner:min_tt_025C_1v80,0
timing__hold__wns__corner:min_tt_025C_1v80,0
timing__setup__wns__corner:min_tt_025C_1v80,0
timing__hold_vio__count__corner:min_tt_025C_1v80,0
timing__hold_r2r__ws__corner:min_tt_025C_1v80,inf
timing__hold_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__setup_vio__count__corner:min_tt_025C_1v80,0
timing__setup_r2r__ws__corner:min_tt_025C_1v80,inf
timing__setup_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__unannotated_net__count__corner:min_tt_025C_1v80,299
timing__unannotated_net_filtered__count__corner:min_tt_025C_1v80,76
design__max_slew_violation__count__corner:min_ss_100C_1v60,190
design__max_fanout_violation__count__corner:min_ss_100C_1v60,0
design__max_cap_violation__count__corner:min_ss_100C_1v60,104
clock__skew__worst_hold__corner:min_ss_100C_1v60,0
clock__skew__worst_setup__corner:min_ss_100C_1v60,0
timing__hold__ws__corner:min_ss_100C_1v60,1000000043329398900000000000000000000000
timing__setup__ws__corner:min_ss_100C_1v60,1000000043329398900000000000000000000000
timing__hold__tns__corner:min_ss_100C_1v60,0
timing__setup__tns__corner:min_ss_100C_1v60,0
timing__hold__wns__corner:min_ss_100C_1v60,0
timing__setup__wns__corner:min_ss_100C_1v60,0
timing__hold_vio__count__corner:min_ss_100C_1v60,0
timing__hold_r2r__ws__corner:min_ss_100C_1v60,inf
timing__hold_r2r_vio__count__corner:min_ss_100C_1v60,0
timing__setup_vio__count__corner:min_ss_100C_1v60,0
timing__setup_r2r__ws__corner:min_ss_100C_1v60,inf
timing__setup_r2r_vio__count__corner:min_ss_100C_1v60,0
timing__unannotated_net__count__corner:min_ss_100C_1v60,299
timing__unannotated_net_filtered__count__corner:min_ss_100C_1v60,76
design__max_slew_violation__count__corner:min_ff_n40C_1v95,188
design__max_fanout_violation__count__corner:min_ff_n40C_1v95,0
design__max_cap_violation__count__corner:min_ff_n40C_1v95,104
clock__skew__worst_hold__corner:min_ff_n40C_1v95,0
clock__skew__worst_setup__corner:min_ff_n40C_1v95,0
timing__hold__ws__corner:min_ff_n40C_1v95,1000000043329398900000000000000000000000
timing__setup__ws__corner:min_ff_n40C_1v95,1000000043329398900000000000000000000000
timing__hold__tns__corner:min_ff_n40C_1v95,0
timing__setup__tns__corner:min_ff_n40C_1v95,0
timing__hold__wns__corner:min_ff_n40C_1v95,0
timing__setup__wns__corner:min_ff_n40C_1v95,0
timing__hold_vio__count__corner:min_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:min_ff_n40C_1v95,inf
timing__hold_r2r_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:min_ff_n40C_1v95,inf
timing__setup_r2r_vio__count__corner:min_ff_n40C_1v95,0
timing__unannotated_net__count__corner:min_ff_n40C_1v95,299
timing__unannotated_net_filtered__count__corner:min_ff_n40C_1v95,76
design__max_slew_violation__count__corner:max_tt_025C_1v80,197
design__max_fanout_violation__count__corner:max_tt_025C_1v80,0
design__max_cap_violation__count__corner:max_tt_025C_1v80,104
clock__skew__worst_hold__corner:max_tt_025C_1v80,0
clock__skew__worst_setup__corner:max_tt_025C_1v80,0
timing__hold__ws__corner:max_tt_025C_1v80,1000000043329398900000000000000000000000
timing__setup__ws__corner:max_tt_025C_1v80,1000000043329398900000000000000000000000
timing__hold__tns__corner:max_tt_025C_1v80,0
timing__setup__tns__corner:max_tt_025C_1v80,0
timing__hold__wns__corner:max_tt_025C_1v80,0
timing__setup__wns__corner:max_tt_025C_1v80,0
timing__hold_vio__count__corner:max_tt_025C_1v80,0
timing__hold_r2r__ws__corner:max_tt_025C_1v80,inf
timing__hold_r2r_vio__count__corner:max_tt_025C_1v80,0
timing__setup_vio__count__corner:max_tt_025C_1v80,0
timing__setup_r2r__ws__corner:max_tt_025C_1v80,inf
timing__setup_r2r_vio__count__corner:max_tt_025C_1v80,0
timing__unannotated_net__count__corner:max_tt_025C_1v80,299
timing__unannotated_net_filtered__count__corner:max_tt_025C_1v80,76
design__max_slew_violation__count__corner:max_ss_100C_1v60,199
design__max_fanout_violation__count__corner:max_ss_100C_1v60,0
design__max_cap_violation__count__corner:max_ss_100C_1v60,104
clock__skew__worst_hold__corner:max_ss_100C_1v60,0
clock__skew__worst_setup__corner:max_ss_100C_1v60,0
timing__hold__ws__corner:max_ss_100C_1v60,1000000043329398900000000000000000000000
timing__setup__ws__corner:max_ss_100C_1v60,1000000043329398900000000000000000000000
timing__hold__tns__corner:max_ss_100C_1v60,0
timing__setup__tns__corner:max_ss_100C_1v60,0
timing__hold__wns__corner:max_ss_100C_1v60,0
timing__setup__wns__corner:max_ss_100C_1v60,0
timing__hold_vio__count__corner:max_ss_100C_1v60,0
timing__hold_r2r__ws__corner:max_ss_100C_1v60,inf
timing__hold_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__setup_vio__count__corner:max_ss_100C_1v60,0
timing__setup_r2r__ws__corner:max_ss_100C_1v60,inf
timing__setup_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__unannotated_net__count__corner:max_ss_100C_1v60,299
timing__unannotated_net_filtered__count__corner:max_ss_100C_1v60,76
design__max_slew_violation__count__corner:max_ff_n40C_1v95,195
design__max_fanout_violation__count__corner:max_ff_n40C_1v95,0
design__max_cap_violation__count__corner:max_ff_n40C_1v95,104
clock__skew__worst_hold__corner:max_ff_n40C_1v95,0
clock__skew__worst_setup__corner:max_ff_n40C_1v95,0
timing__hold__ws__corner:max_ff_n40C_1v95,1000000043329398900000000000000000000000
timing__setup__ws__corner:max_ff_n40C_1v95,1000000043329398900000000000000000000000
timing__hold__tns__corner:max_ff_n40C_1v95,0
timing__setup__tns__corner:max_ff_n40C_1v95,0
timing__hold__wns__corner:max_ff_n40C_1v95,0
timing__setup__wns__corner:max_ff_n40C_1v95,0
timing__hold_vio__count__corner:max_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:max_ff_n40C_1v95,inf
timing__hold_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:max_ff_n40C_1v95,inf
timing__setup_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count__corner:max_ff_n40C_1v95,299
timing__unannotated_net_filtered__count__corner:max_ff_n40C_1v95,76
timing__unannotated_net__count,299
timing__unannotated_net_filtered__count,76
design__xor_difference__count,909
magic__drc_error__count,0
klayout__drc_error__count,0
magic__illegal_overlap__count,27
